Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
3.451612903225806495e+00,5.859761419605957327e-05,4.076012717883680729e-05,2.272628350368568746e-04,2.066718391898259336e-04
3.483870967741935054e+00,6.067661668594886802e-05,4.124247107740284407e-05,2.573023108454084926e-04,2.166205610735395673e-04
3.516129032258064946e+00,5.904114187423076699e-05,3.837266840671320871e-05,2.556018176636392107e-04,2.120119081127685360e-04
3.548387096774193505e+00,5.625499731516168906e-05,3.756534329626651263e-05,2.416856787807161787e-04,2.077735124091190327e-04
3.580645161290322509e+00,5.490228216069074435e-05,3.771089540719786692e-05,2.390249308289829101e-04,2.094723032192533248e-04
3.612903225806451069e+00,5.646160494911246482e-05,3.726994080906931322e-05,2.463735246318400672e-04,2.171813372749790700e-04
3.645161290322580960e+00,5.506131182372129028e-05,3.901029856975790058e-05,2.450423991338220248e-04,2.186141293413354167e-04
3.677419354838709520e+00,5.624375629000501078e-05,4.205682711691581619e-05,2.573540605162717926e-04,2.198645330398897146e-04
3.709677419354838523e+00,5.811680741744641677e-05,4.381423957715524465e-05,2.715784537634644870e-04,2.141429674342021491e-04
3.741935483870967083e+00,5.676471362159121612e-05,4.304295149269164223e-05,2.728639193444695092e-04,2.175157559289715118e-04
3.774193548387096975e+00,5.709774679477377203e-05,4.304986010964264827e-05,2.639870941620128548e-04,2.085009845069468856e-04
3.806451612903225534e+00,5.546792578930968446e-05,4.005608482117024003e-05,2.524234218956614107e-04,1.969078378568791632e-04
3.838709677419354538e+00,5.304507692494884406e-05,3.843609543001854501e-05,2.057955659409223986e-04,1.680789464374735846e-04
3.870967741935484874e+00,5.224893667730614439e-05,3.956474699905216275e-05,2.374290812609807931e-04,1.465946030871410986e-04
3.903225806451613433e+00,5.373064378858976892e-05,4.104068091162036167e-05,3.104464756031043464e-04,1.536445280817368218e-04
3.935483870967742437e+00,5.398463624103802105e-05,4.056699810166481193e-05,3.635084099389906476e-04,1.675227543211100503e-04
3.967741935483870996e+00,5.467598933905040866e-05,4.324749593266372463e-05,4.180178672515204546e-04,1.680680843585934385e-04
4.000000000000000000e+00,5.219436046209756413e-05,3.928400285144246264e-05,4.808093394564807305e-04,1.641993115484543435e-04
4.032258064516129004e+00,4.936568054100930750e-05,3.735288834041748635e-05,5.317549616260206250e-04,1.883878493944016132e-04
4.064516129032258007e+00,4.446046011396333252e-05,3.215104089797739869e-05,6.004341701486501110e-04,3.154853552641721445e-04
4.096774193548386123e+00,3.009526783901814810e-05,1.899724917623103466e-05,6.878784314912194395e-04,5.913529952666715531e-04
4.129032258064515126e+00,3.092637136414199485e-05,1.990135291146102195e-05,6.963703351696157780e-04,5.338511478034503686e-04
4.161290322580645906e+00,4.312970090818999465e-05,2.809530200869798548e-05,7.534258354470977368e-04,3.496028567275128980e-04
4.193548387096774022e+00,5.310148018587759744e-05,3.956757882666415987e-05,8.240298521592417111e-04,3.298008857195774816e-04
4.225806451612903025e+00,5.505170811951631702e-05,3.963466983113254341e-05,7.820752782396024963e-04,3.528803850338376813e-04
