# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
3.657010880777485727e+04,2.240230649045018563e+00,8.242061542503854301e-04,-3.095779867114592854e+00,3.597953688399298374e-04
3.725137300800209778e+04,2.240183754959757412e+00,7.983730934820710504e-04,-3.098372802016663208e+00,3.220424254256533956e-04
3.794532847236942325e+04,2.240969025737543419e+00,9.125234672829580325e-04,-3.100975815149993764e+00,3.538082039544129809e-04
3.865221162631261541e+04,2.240715489411990724e+00,1.135008931473882902e-03,-3.103375463460135375e+00,5.056629508642493560e-04
3.937226329963475291e+04,2.240828802130104602e+00,9.740380787422599869e-04,-3.106116898497144785e+00,3.726294411348874888e-04
4.010572880855495896e+04,2.240440070872562028e+00,7.480841532380572145e-04,-3.108527467701609481e+00,3.713155495735288750e-04
4.085285803928565292e+04,2.240552100880044861e+00,1.227262024532915644e-03,-3.110865466531586687e+00,4.032796761960110625e-04
4.161390553316706792e+04,2.241267137792296804e+00,1.051947713466368142e-03,-3.113540013397405382e+00,3.397504716671103080e-04
4.238913057338774524e+04,2.241184286918693758e+00,8.084197915778094847e-04,-3.115856796803594619e+00,3.166905535828804961e-04
4.317879727332021139e+04,2.240801201184225544e+00,1.161536639353904577e-03,-3.118585379081125541e+00,5.656592806750518170e-04
4.398317466650228016e+04,2.241206969022763396e+00,7.522697735188591710e-04,-3.120845559137769065e+00,4.623625417988684269e-04
4.480253679829489556e+04,2.241626061690454641e+00,1.255950059852457010e-03,-3.123203427680886879e+00,3.031306495817474747e-04
4.563716281924754003e+04,2.240997705106930749e+00,1.076638856015853674e-03,-3.125741883403997612e+00,4.994449393445469544e-04
4.648733708020256745e+04,2.241346200079874507e+00,1.358647405419015569e-03,-3.128115754145056382e+00,5.342413590473596300e-04
4.735334922917121003e+04,2.241436155972665656e+00,1.328583476920781013e-03,-3.130897089070292960e+00,4.221109208958235821e-04
4.823549431001467019e+04,2.241644641444451302e+00,1.234341423575010047e-03,-3.133299185442968149e+00,6.452427824095627838e-04
4.913407286296357051e+04,2.241667092706628672e+00,7.069910262066669577e-04,-3.135781865276793923e+00,5.065379420987918199e-04
5.004939102700953663e+04,2.241839350123949082e+00,1.154501487820524478e-03,-3.138378515673720948e+00,5.765648844690647243e-04
5.098176064420429611e+04,2.241243647679099116e+00,1.571645790197805179e-03,-3.140692935693195853e+00,5.187460360854633358e-04
5.193149936590212019e+04,2.241132100461226351e+00,1.036459454837479087e-03,3.140050739465331198e+00,5.942110729807732056e-04
5.289893076098145684e+04,2.241589528937534048e+00,1.392792639740738367e-03,3.137563372341575452e+00,5.713569617468172452e-04
5.388438442608223704e+04,2.242149481320530491e+00,7.571189198337164488e-04,3.135018603118733260e+00,5.090339529824966167e-04
5.488819609789676906e+04,2.241535526831140324e+00,1.311472618969240821e-03,3.132871234482755618e+00,3.737142435752108705e-04
5.591070776755292900e+04,2.241484537567121738e+00,1.503795854545147796e-03,3.129997542013034373e+00,6.159219545331914890e-04
5.695226779712818825e+04,2.241322227926754174e+00,1.404488868230979043e-03,3.127468716277809868e+00,8.024331579607624915e-04
5.801323103833378264e+04,2.241725102486842758e+00,1.122195732111764101e-03,3.125210131951726034e+00,5.477505901352331666e-04
5.909395895340964489e+04,2.241591786200213487e+00,1.156225956711285372e-03,3.122593159616405600e+00,3.628805822899495970e-04
6.019481973827274487e+04,2.241022355215667172e+00,9.767150040824530872e-04,3.120274572336204422e+00,9.495067606788256190e-04
6.131618844795769110e+04,2.241371770267845953e+00,2.263366701538451625e-03,3.117377044793911089e+00,4.782392501282828725e-04
