# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.997223783617057961e+03,1.456774266238624307e+02,3.368029044262178751e+00,-1.568093097855389306e+00,3.652272493930036612e-02
2.005564015266528941e+03,1.474288356689382624e+02,5.111407365261492863e+00,-1.554666055106157296e+00,2.585447447605842761e-02
2.013939074993122404e+03,1.492206045411175239e+02,4.748095727856906478e+00,-1.560031577005810854e+00,2.953386525475598309e-02
2.022349108235839140e+03,1.489548247710696387e+02,3.747277173413249063e+00,-1.560967827376874117e+00,2.371271036873512372e-02
2.030794261041020036e+03,1.529733738907044938e+02,3.741646004414320270e+00,-1.546954865627490072e+00,3.474002985203482330e-02
2.039274680064883341e+03,1.513760506424710002e+02,3.015253869888442573e+00,-1.573222528331416292e+00,2.475953711926433959e-02
2.047790512576072160e+03,1.527031461680775806e+02,2.780987730529814961e+00,-1.565513669944365693e+00,2.446644227163066732e-02
2.056341906458205358e+03,1.539935774925875762e+02,3.313958929533106890e+00,-1.576502491791978544e+00,2.259825997868950692e-02
2.064929010212455523e+03,1.535297443861045963e+02,2.715711992699984645e+00,-1.574772041173727377e+00,2.265200200810479556e-02
2.073551972960122384e+03,1.585650796706810581e+02,2.893400712764663485e+00,-1.568780731065177125e+00,2.827108501269713983e-02
2.082210944445223049e+03,1.603251376148651843e+02,5.571125453887961321e+00,-1.536014841088880756e+00,2.396993256364504665e-02
2.090906075037092251e+03,1.613950580086413140e+02,4.487664658792512640e+00,-1.572101013358504717e+00,2.771712276715471504e-02
2.099637515732993052e+03,1.656579472370839596e+02,2.635727036075582230e+00,-1.559893099403244721e+00,2.772326969384033071e-02
2.108405418160741647e+03,1.640535568212857243e+02,3.625737322219030556e+00,-1.553953537418027997e+00,2.725526697233918161e-02
2.117209934581338985e+03,1.657239078699125798e+02,4.171644672612808691e+00,-1.572260538557140430e+00,2.676626813487271647e-02
2.126051217891610122e+03,1.677518237795725611e+02,4.052473410117359620e+00,-1.575516411604594325e+00,1.609568581045108665e-02
2.134929421626868134e+03,1.683828928480707816e+02,4.654771665541512782e+00,-1.566372975768607567e+00,2.407850419005919118e-02
2.143844699963576204e+03,1.714730808031382594e+02,4.242143390358760868e+00,-1.559327781638882415e+00,2.591058124469652543e-02
2.152797207722023359e+03,1.722043710634507647e+02,5.177708081038915111e+00,-1.558968479982812072e+00,3.165971030992505153e-02
2.161787100369014752e+03,1.765556123369489683e+02,4.246511290335464039e+00,-1.585719166010053360e+00,2.514774297631218805e-02
2.170814534020572410e+03,1.755833117193760131e+02,3.513293200747771294e+00,-1.583396955311700882e+00,3.639622771905564463e-02
2.179879665444643706e+03,1.815643883725452383e+02,3.873303117121014161e+00,-1.563365289348395359e+00,1.851513639249357732e-02
2.188982652063826663e+03,1.790186147000923995e+02,5.724742550419575693e+00,-1.570753785112227074e+00,2.461062240586402161e-02
2.198123651958100709e+03,1.833617055667750151e+02,3.965788985212174378e+00,-1.577735226667739354e+00,2.819329652788641824e-02
2.207302823867577445e+03,1.872990809721260348e+02,6.263992416655770334e+00,-1.577093080213238574e+00,2.191239226271666715e-02
2.216520327195244590e+03,1.863690468400978943e+02,5.276014824302929007e+00,-1.576573368439124989e+00,2.958834980296709896e-02
2.225776322009751766e+03,1.897218446293167631e+02,3.959811123058561755e+00,-1.574774251863781505e+00,4.462047099218535012e-02
2.235070969048176721e+03,1.887401431964954099e+02,4.460565881809458233e+00,-1.576548769253544702e+00,2.832303497120489816e-02
2.244404429718823394e+03,1.934411234808807478e+02,4.009848911366044710e+00,-1.580086102738275766e+00,1.927229585855280009e-02
2.253776866104020428e+03,1.935167045574132771e+02,6.790484017022331287e+00,-1.572394826944539359e+00,2.912619071316084260e-02
2.263188440962939694e+03,1.988485139926474972e+02,4.214463710790478324e+00,-1.578237007875911813e+00,3.257833800299783644e-02
2.272639317734420729e+03,1.997211502843429685e+02,7.964022715767270277e+00,-1.579168998680853475e+00,2.217368111460370564e-02
2.282129660539811539e+03,2.032445458844001109e+02,5.862279806127800974e+00,-1.570504738904610065e+00,4.044451060816730420e-02
2.291659634185808954e+03,2.073296152687429696e+02,5.463034322525647468e+00,-1.594989540824735430e+00,2.706516934389424991e-02
2.301229404167336725e+03,2.082982156171825352e+02,3.090150719322884321e+00,-1.574053368465939240e+00,3.167505355709558656e-02
2.310839136670406788e+03,2.117647195376975162e+02,2.812345432155903602e+00,-1.573588664102637980e+00,3.474316012475030246e-02
2.320488998575010555e+03,2.103434100017615549e+02,6.651263172003785584e+00,-1.579320847952797591e+00,2.765956885221870082e-02
2.330179157458014743e+03,2.186467170516299916e+02,5.653159680392652930e+00,-1.568197733886486089e+00,3.717759087868824364e-02
2.339909781596073572e+03,2.217665596083101605e+02,4.611855126803742877e+00,-1.565061095634368460e+00,2.358434955212840994e-02
2.349681039968548248e+03,2.211594680899830223e+02,5.935588532853125265e+00,-1.591317976913092291e+00,2.464402828261662293e-02
2.359493102260444630e+03,2.193710830474187787e+02,5.842667526560727076e+00,-1.589246006466035643e+00,2.016501783575130879e-02
2.369346138865357261e+03,2.279452547473152322e+02,6.415993918077696812e+00,-1.579059258918939390e+00,2.589000664811587707e-02
2.379240320888429778e+03,2.329128536857069776e+02,4.172164294280495511e+00,-1.582221615683482963e+00,3.253953147291644560e-02
2.389175820149328047e+03,2.320818364194587957e+02,7.478326023978361548e+00,-1.581409495292801726e+00,3.311611865434546664e-02
2.399152809185214664e+03,2.414940804547023561e+02,9.760597056270459149e+00,-1.556886508070093100e+00,2.638476463245389980e-02
2.409171461253760299e+03,2.460179018148516548e+02,6.743963865884683884e+00,-1.560988205255394501e+00,2.327405243337104732e-02
2.419231950336141381e+03,2.418471954697962190e+02,7.945664639058468204e+00,-1.593094284987689235e+00,3.078095918526581667e-02
2.429334451140064175e+03,2.480429317765747328e+02,9.100918888462043554e+00,-1.583164923041160632e+00,3.451743692564495508e-02
2.439479139102799309e+03,2.557681605688877369e+02,8.520812380647528883e+00,-1.581934973845597892e+00,5.066820686550250336e-02
2.449666190394228124e+03,2.583107295010082680e+02,9.890665868464527222e+00,-1.574112144870737584e+00,2.250652590161848071e-02
2.459895781919903129e+03,2.593419075502375790e+02,1.056050406062749936e+01,-1.585780262791711470e+00,5.960052316623304369e-02
2.470168091324118905e+03,2.673549628108172556e+02,1.321688774974995262e+01,-1.602040691292267116e+00,3.809732785274833056e-02
2.480483296992992109e+03,2.705788190297083702e+02,6.664847168673775357e+00,-1.575209262448789671e+00,2.556107628390873882e-02
2.490841578057569677e+03,2.742967818699435156e+02,1.305984183394147458e+01,-1.577645513092174490e+00,1.953810407548820655e-02
2.501243114396932924e+03,2.721436411503858608e+02,1.006736083836702100e+01,-1.571451379676129800e+00,4.889078422750098296e-02
2.511688086641322570e+03,2.789980421116945877e+02,1.448008116342551332e+01,-1.579380851863164015e+00,3.599701652259835322e-02
2.522176676175274224e+03,2.896726605337817091e+02,1.130197751702763043e+01,-1.581872241829981762e+00,4.258093520283681710e-02
2.532709065140770235e+03,2.945406575545540591e+02,9.630598658401607892e+00,-1.586236435238301601e+00,3.303097577194315931e-02
