# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.799623848653416644e+03,1.175181086937352859e+02,3.066763327876751433e+00,-1.542628751249247365e+00,3.963539384439399710e-02
1.807138920275736155e+03,1.186637858341067897e+02,4.763155612765451075e+00,-1.569041411360788008e+00,2.246821321959673740e-02
1.814685374179154906e+03,1.188071081208602635e+02,3.641637744849978819e+00,-1.557357129630907000e+00,3.984380612317862252e-02
1.822263341413327908e+03,1.213274885354341848e+02,3.110843803505105587e+00,-1.552256285074559372e+00,2.362597570269621763e-02
1.829872953575166775e+03,1.218206828585794881e+02,3.457397197393842436e+00,-1.591569412406470985e+00,3.883659585635348271e-02
1.837514342811118695e+03,1.242713548890559849e+02,4.184082002252739407e+00,-1.559346297918905222e+00,4.313458321298657000e-02
1.845187641819462669e+03,1.231811193768507309e+02,2.601003391954897381e+00,-1.577266386153381550e+00,2.590839153038429141e-02
1.852892983852614634e+03,1.272342860202909804e+02,3.632929970242397832e+00,-1.575537068924757422e+00,2.592249169654812710e-02
1.860630502719440528e+03,1.249919101792369673e+02,3.066079664249122594e+00,-1.566821560880282682e+00,2.766429774639679942e-02
1.868400332787580282e+03,1.265996518380818543e+02,5.337701247815598293e+00,-1.556304809696030134e+00,2.817561987764287748e-02
1.876202608985781580e+03,1.280098848260034572e+02,5.396302454777727853e+00,-1.572249087834693970e+00,3.503013046917608647e-02
1.884037466806242719e+03,1.272590920127529159e+02,3.567537245842702820e+00,-1.574630044958835962e+00,3.240550305268517089e-02
1.891905042306967516e+03,1.314479501816426250e+02,4.235706301629459603e+00,-1.553228578587513953e+00,1.850300795700879700e-02
1.899805472114119993e+03,1.315958249284244062e+02,3.384810817699827279e+00,-1.561499736951016626e+00,2.779171768306905321e-02
1.907738893424409298e+03,1.300110536688987395e+02,2.864252935790876808e+00,-1.549931458808180507e+00,3.450878822829875348e-02
1.915705444007463711e+03,1.365910602286550954e+02,4.595906004913996590e+00,-1.558647731551628279e+00,2.777512169376849041e-02
1.923705262208226031e+03,1.325490860861602869e+02,3.424054182054628193e+00,-1.560446602415774819e+00,3.664946706187977021e-02
1.931738486949354410e+03,1.370435553980635461e+02,3.107986611454983006e+00,-1.565014641349269819e+00,3.559178399911754054e-02
1.939805257733636836e+03,1.377500225705526873e+02,3.562307127462328360e+00,-1.558245644667259455e+00,2.239458000116708800e-02
1.947905714646412207e+03,1.386515679810017048e+02,5.298029153937529045e+00,-1.548509306948889996e+00,4.063307366055957798e-02
1.956039998358005732e+03,1.393787209666772640e+02,4.897290426860016588e+00,-1.548112255459626274e+00,1.547872719611975700e-02
1.964208250126163193e+03,1.386536290317320379e+02,5.162535472018559446e+00,-1.558686017061792217e+00,2.906606068648299665e-02
1.972410611798517039e+03,1.412912452095426090e+02,5.534777791938970459e+00,-1.538335788100074097e+00,3.329093677526056422e-02
1.980647225815040656e+03,1.410769476552473236e+02,3.883382988395263968e+00,-1.558022127233138487e+00,1.830704669111850313e-02
1.988918235210523790e+03,1.433066645818708480e+02,2.548043608318905751e+00,-1.571742785280936250e+00,3.486868881591811270e-02
1.997223783617057961e+03,1.414433716672028822e+02,4.054173734994336975e+00,-1.559563474037578779e+00,2.423616161943449934e-02
2.005564015266528941e+03,1.449146895130764392e+02,3.775931887710175072e+00,-1.569333849134156633e+00,1.913306470888540695e-02
2.013939074993122404e+03,1.481865317267019293e+02,3.311033049113192295e+00,-1.571167263557567972e+00,2.718013184924463616e-02
2.022349108235839140e+03,1.496579957699352121e+02,5.261265013629325082e+00,-1.556015344486159968e+00,2.970325595416997352e-02
2.030794261041020036e+03,1.534469758311682313e+02,4.441531712749078764e+00,-1.567663089142688593e+00,3.091704780559426796e-02
2.039274680064883341e+03,1.532662462149534406e+02,4.007950851799990666e+00,-1.567233667684833964e+00,1.881669918661997218e-02
2.047790512576072160e+03,1.528208065878991135e+02,3.706831311967445863e+00,-1.569639533908622653e+00,3.824913890260631805e-02
2.056341906458205358e+03,1.568596677779617039e+02,4.409433287726753470e+00,-1.559051443752593524e+00,2.715757097913746795e-02
2.064929010212455523e+03,1.565763010642525330e+02,4.753760220760140598e+00,-1.570770906833827585e+00,1.899691809494604561e-02
2.073551972960122384e+03,1.567491514616742450e+02,5.969840002531836554e+00,-1.568310642581554060e+00,1.706436280685674420e-02
2.082210944445223049e+03,1.590546730052851103e+02,2.219350929779865478e+00,-1.551645337824601345e+00,2.248451455660855844e-02
2.090906075037092251e+03,1.611490420442604261e+02,3.875518329299748821e+00,-1.562353887904181615e+00,2.598102496401213241e-02
2.099637515732993052e+03,1.605820518749063694e+02,4.466557517080217643e+00,-1.565897099884037358e+00,3.382229538197195629e-02
2.108405418160741647e+03,1.648687714732582208e+02,3.526935536543615690e+00,-1.563280311920273613e+00,1.734311995759748454e-02
2.117209934581338985e+03,1.660832365256073047e+02,3.282530928711918428e+00,-1.575436692813707573e+00,2.768711679111530294e-02
2.126051217891610122e+03,1.692223307121876417e+02,3.301251012460785006e+00,-1.575180240805848841e+00,2.284429701962090858e-02
2.134929421626868134e+03,1.680539860290508045e+02,3.659391292972455911e+00,-1.570556399771323219e+00,2.964123289405940290e-02
2.143844699963576204e+03,1.719104334281160504e+02,6.248677016673811480e+00,-1.572156127023825123e+00,3.473713747491662812e-02
2.152797207722023359e+03,1.723391445183947042e+02,2.923256041486661072e+00,-1.562804434452511604e+00,1.825506326923828984e-02
2.161787100369014752e+03,1.751201535437351708e+02,4.586680785001080451e+00,-1.573659032481937725e+00,4.242109332647148873e-02
2.170814534020572410e+03,1.767613570508468683e+02,3.895847255719772750e+00,-1.550283432798480465e+00,3.051583315469350716e-02
2.179879665444643706e+03,1.787113669738568831e+02,3.616188668825282448e+00,-1.584848375076753912e+00,2.627662700492338146e-02
2.188982652063826663e+03,1.777542397306585826e+02,3.646868467007432724e+00,-1.561179328502928731e+00,3.113466957580221864e-02
2.198123651958100709e+03,1.825324104027398562e+02,5.676932324685052045e+00,-1.585115408604989451e+00,2.750081117053157845e-02
2.207302823867577445e+03,1.864164981995411949e+02,4.012823574525378412e+00,-1.579261293568622104e+00,2.225758509937144844e-02
2.216520327195244590e+03,1.841656506152884845e+02,3.731023958878720403e+00,-1.578033380106488526e+00,2.371965302306602158e-02
2.225776322009751766e+03,1.898796490284543665e+02,6.813187609014443424e+00,-1.570067937966013183e+00,2.667499585454469885e-02
2.235070969048176721e+03,1.904841521826778035e+02,5.157761156630088273e+00,-1.569733694558774983e+00,1.635096041419857246e-02
2.244404429718823394e+03,1.929749241841289233e+02,4.555655548211078987e+00,-1.568122311390974133e+00,1.192577112063513897e-02
2.253776866104020428e+03,1.988323127471101373e+02,3.342396896962925634e+00,-1.592705168444985775e+00,2.785073282446063822e-02
2.263188440962939694e+03,1.991114570032990230e+02,6.154917038316725986e+00,-1.585549052429620520e+00,1.886361577976306339e-02
2.272639317734420729e+03,2.000402164604238919e+02,6.505299562375510547e+00,-1.573457241528185335e+00,2.612850001226037569e-02
2.282129660539811539e+03,2.027666653671691961e+02,6.018992732693307701e+00,-1.599371682536121719e+00,2.276510395403301759e-02
2.291659634185808954e+03,2.074592810901860389e+02,6.611947620933976921e+00,-1.567544691919546151e+00,1.785313208894944229e-02
2.301229404167336725e+03,2.079300754324697209e+02,6.639359642655850990e+00,-1.577704369056714739e+00,2.287169381691430900e-02
2.310839136670406788e+03,2.131182555273587127e+02,5.589315580709916631e+00,-1.586960565154946323e+00,2.971516917486613854e-02
2.320488998575010555e+03,2.153077156694841392e+02,4.684097667451473157e+00,-1.575667569462317008e+00,3.781198579871069415e-02
2.330179157458014743e+03,2.173416724793268600e+02,7.068747814547142738e+00,-1.574668094735465207e+00,2.995605886707026697e-02
2.339909781596073572e+03,2.209738842657504847e+02,6.333122961442344767e+00,-1.577388793464973515e+00,3.705894311193339702e-02
2.349681039968548248e+03,2.211234888450517815e+02,8.275585870482009554e+00,-1.574648539714930351e+00,3.552399426831896745e-02
2.359493102260444630e+03,2.245832224355529831e+02,3.740088722277454814e+00,-1.575849248807364766e+00,2.544312900524662094e-02
2.369346138865357261e+03,2.282745623528333567e+02,1.137125565205062117e+01,-1.588491159235135175e+00,2.483368847017984604e-02
2.379240320888429778e+03,2.296677271478133662e+02,9.149891849018755963e+00,-1.576128378399661800e+00,4.661342787280087219e-02
2.389175820149328047e+03,2.329917022510558979e+02,7.244667984515946735e+00,-1.583553833351911688e+00,3.024567456623135364e-02
2.399152809185214664e+03,2.386240857908475448e+02,7.910565027077858247e+00,-1.580213105907731785e+00,3.491399137728867785e-02
2.409171461253760299e+03,2.444523298165632355e+02,5.639347034326666730e+00,-1.570906109626435843e+00,2.164218271478848821e-02
2.419231950336141381e+03,2.438873040202592506e+02,7.250869940926357060e+00,-1.579779250152826719e+00,3.308677547678231384e-02
2.429334451140064175e+03,2.453348116082008801e+02,6.769814261856111237e+00,-1.599842392022203130e+00,1.719638467891204323e-02
2.439479139102799309e+03,2.500419960873221612e+02,6.365722949820246335e+00,-1.574818868985796039e+00,3.914970893918953004e-02
2.449666190394228124e+03,2.564536636557602947e+02,7.314883128461449502e+00,-1.567431071475579474e+00,3.613512579769481009e-02
2.459895781919903129e+03,2.568336810933737411e+02,5.194418345586060859e+00,-1.583059463493097452e+00,1.890723358024916714e-02
2.470168091324118905e+03,2.614188265734809420e+02,1.203536327361812930e+01,-1.576496651841485352e+00,2.637016371487568844e-02
2.480483296992992109e+03,2.715691421699136185e+02,8.290238966960965072e+00,-1.574008216690047091e+00,5.192888634979992563e-02
2.490841578057569677e+03,2.687596385526346126e+02,7.721442433507288428e+00,-1.582050218734128988e+00,3.440505754610654471e-02
2.501243114396932924e+03,2.762421429666677000e+02,7.563533197013170728e+00,-1.586742379051476748e+00,4.807158840621725271e-02
2.511688086641322570e+03,2.822572954578109830e+02,9.596547796014206710e+00,-1.578510147036696454e+00,1.796227260496152667e-02
2.522176676175274224e+03,2.836542161756775613e+02,6.861166203934688568e+00,-1.571203716761865543e+00,3.121495839228609695e-02
