# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.236081058818527526e+04,5.455879759382124661e+01,2.274715035261419604e+00,-1.603079978450156373e+00,4.283908268629134375e-02
4.246314093010919896e+04,5.542610071777625080e+01,3.184038765118509584e+00,-1.608135577152420170e+00,3.921286505175912429e-02
4.256571846982592251e+04,5.413503304727353083e+01,2.923978127432473428e+00,-1.611024048860017377e+00,3.268286384422010998e-02
4.266854380448724260e+04,5.508508913046919986e+01,2.317507276247285475e+00,-1.589305358540373359e+00,7.009747672682779818e-02
4.277161753268750181e+04,5.539566737678960351e+01,3.500215035996292912e+00,-1.581695795155816375e+00,6.259539338603394010e-02
4.287494025446705200e+04,5.550109398998279175e+01,2.210614028510927476e+00,-1.575803524348997176e+00,6.384191345400899720e-02
4.297851257131576131e+04,5.623464997156577283e+01,1.812021752978108635e+00,-1.575954763344507681e+00,3.251668881512435882e-02
4.308233508617649932e+04,5.795417074089992582e+01,3.473826391855466156e+00,-1.599688266070359077e+00,4.500648056566277505e-02
4.318640840344864409e+04,5.757598615653647300e+01,3.210746087367789769e+00,-1.636164090675748639e+00,5.440122513181727681e-02
4.329073312899164739e+04,5.888102720804955936e+01,2.850685339507826654e+00,-1.608015328950795464e+00,5.641926560680250030e-02
4.339530987012839614e+04,5.966830572846017589e+01,4.603321713672933413e+00,-1.587896764867896993e+00,7.898481093405898545e-02
4.350013923564916331e+04,5.997427513621452988e+01,3.840140199084788986e+00,-1.572826149588306022e+00,3.689764056861733615e-02
4.360522183581461286e+04,5.873537998069208754e+01,2.857973819206030441e+00,-1.593428191142622463e+00,6.642393248703619413e-02
4.371055828235967056e+04,5.797221997840798480e+01,1.838200008920053419e+00,-1.586762653594433470e+00,5.320936997313254618e-02
4.381614918849703099e+04,5.893728478006087101e+01,3.813262557572381972e+00,-1.609411963284664848e+00,6.317712766918531786e-02
4.392199516892072279e+04,5.891220644366899251e+01,3.923584333458736140e+00,-1.603676683936025693e+00,6.818833119800490894e-02
4.402809683980967384e+04,6.251549655950738327e+01,3.178491094084661128e+00,-1.583930381921562880e+00,7.909735381702251433e-02
4.413445481883130560e+04,6.133574720281686865e+01,2.964542606264019220e+00,-1.594891021626203331e+00,7.255270891724259485e-02
4.424106972514513473e+04,6.167928641003538814e+01,3.550549628303760752e+00,-1.568414974165413422e+00,7.227673853250561609e-02
4.434794217940636008e+04,6.116236466099968538e+01,4.176521662598791096e+00,-1.604487307618220893e+00,6.672160541431515490e-02
4.445507280376950803e+04,6.284967312267313133e+01,3.573852608489869187e+00,-1.600330486190355117e+00,6.714855389658355711e-02
4.456246222189201217e+04,6.266541494454285299e+01,3.017072727499041207e+00,-1.571976264461198314e+00,6.366947820428515981e-02
4.467011105893778586e+04,6.505106185527355933e+01,3.365939638716895388e+00,-1.563839176095055183e+00,3.581709778907899572e-02
4.477801994158121670e+04,6.590666618575690450e+01,3.577216541380136228e+00,-1.618964831986984709e+00,8.304132016021927021e-02
4.488618949801025155e+04,6.603157515800776878e+01,3.513135667036444865e+00,-1.604716638239942483e+00,4.683340177256954673e-02
4.499462035793045652e+04,6.528553499836321805e+01,5.099983243932197041e+00,-1.599098727349431037e+00,4.876324129570115684e-02
4.510331315256853850e+04,6.390549580496151805e+01,3.293376321725132616e+00,-1.595486359235561036e+00,6.806501284570878885e-02
4.521226851467607048e+04,6.693838447971640448e+01,5.030769756395139680e+00,-1.600995582649749505e+00,4.640252135161319208e-02
4.532148707853315136e+04,6.810106989186853355e+01,3.260197420608325736e+00,-1.570767968730069075e+00,8.809028525172857282e-02
4.543096947995208029e+04,6.873311903566658998e+01,5.319628815203870431e+00,-1.593492208060052651e+00,5.629246180912811370e-02
4.554071635628111108e+04,6.740442804162111656e+01,4.911733802890365652e+00,-1.576641109410807262e+00,6.286310191517120727e-02
4.565072834640810470e+04,6.970270998392859951e+01,3.994874143800779986e+00,-1.568318665280904245e+00,5.918338804861152103e-02
4.576100609076428373e+04,6.851046820256382830e+01,4.269985352235767806e+00,-1.610536232551157410e+00,5.388748554753963749e-02
4.587155023132784845e+04,7.148822699051299878e+01,3.407496802957651560e+00,-1.609934117650999585e+00,4.490968230419402352e-02
4.598236141162810964e+04,7.062805389316642390e+01,4.969826345630244724e+00,-1.579083120024806552e+00,4.673384216461828194e-02
4.609344027674863901e+04,6.891045066036602407e+01,8.128493797979373880e+00,-1.582287310688063497e+00,6.902506554220910751e-02
4.620478747333145293e+04,7.351578814922206107e+01,3.809352091769832693e+00,-1.621482858589261555e+00,8.106411792101912706e-02
4.631640364958062128e+04,7.340312107873944569e+01,5.853155899419325792e+00,-1.616383357613746075e+00,8.485623042833184693e-02
4.642828945526608004e+04,7.130954527981191404e+01,4.595171255893916396e+00,-1.605902016355851059e+00,5.018167742809875181e-02
4.654044554172740754e+04,7.535198439703671625e+01,4.689808381871283238e+00,-1.597871960063599328e+00,4.420958370355558553e-02
4.665287256187761523e+04,7.648781230994735836e+01,4.339604088235941681e+00,-1.587589141533057857e+00,4.969713798491945389e-02
4.676557117020693113e+04,7.302195741451592426e+01,5.563235410612553444e+00,-1.606732820369131121e+00,6.767094427438997972e-02
4.687854202278664889e+04,7.691650636360083126e+01,4.593103710215513225e+00,-1.582064898202670156e+00,6.166091622766042835e-02
4.699178577727289667e+04,7.307393289022027716e+01,5.509419731729142455e+00,-1.654703355598896142e+00,8.775698031058792870e-02
4.710530309291051526e+04,7.859191979516830884e+01,4.115033737655489965e+00,-1.600580992137637937e+00,5.203786564900979988e-02
4.721909463053676154e+04,7.947240333874994178e+01,6.781684371378328358e+00,-1.635075659855286911e+00,4.126364587335715900e-02
4.733316105258555763e+04,7.899820028543075523e+01,4.323544760683797783e+00,-1.580835968636886468e+00,5.653261036006967249e-02
4.744750302309077961e+04,8.262940190723956846e+01,5.035336180030194342e+00,-1.606939200870611373e+00,6.863500207047959489e-02
4.756212120769047760e+04,7.952163812736465331e+01,6.107297920198324626e+00,-1.571865605490028184e+00,8.118383693349845442e-02
