# freq1	PSD1	freq2	PSD2
7.080078124999999091e+03	9.102081926086719220e-08	7.080078124999999091e+03	1.323073537799367769e-11
7.104492187499999091e+03	5.720950509076560065e-08	7.104492187499999091e+03	3.433564951019100765e-11
7.128906249999999091e+03	4.101261549848700682e-08	7.128906249999999091e+03	1.338758909955409249e-11
7.153320312499999091e+03	3.259577660022914998e-08	7.153320312499999091e+03	1.906210000158447405e-10
7.177734374999999091e+03	2.393495292826196115e-08	7.177734374999999091e+03	1.738776797660001980e-10
7.202148437499999091e+03	2.085334163117854284e-08	7.202148437499999091e+03	2.386411290198960670e-11
7.226562499999999091e+03	1.588399001638914648e-08	7.226562499999999091e+03	9.980252112178014874e-11
7.250976562499999091e+03	1.293994618604649187e-08	7.250976562499999091e+03	7.679666579753096297e-12
7.275390624999999091e+03	1.231453603985827097e-08	7.275390624999999091e+03	1.337648673237895777e-12
7.299804687499999091e+03	1.022055713010677408e-08	7.299804687499999091e+03	1.320056661959080190e-10
7.324218749999999091e+03	1.043102812190345138e-08	7.324218749999999091e+03	1.069607691297122560e-11
7.348632812499999091e+03	8.940600528211650409e-09	7.348632812499999091e+03	2.293227020365123389e-11
7.373046874999999091e+03	8.873509347853612408e-09	7.373046874999999091e+03	1.975700845930652340e-11
7.397460937499999091e+03	7.464964989163248841e-09	7.397460937499999091e+03	1.889886915018042964e-10
7.421874999999999091e+03	7.057530511919366862e-09	7.421874999999999091e+03	2.164543133795373174e-11
7.446289062499999091e+03	5.601283154009356101e-09	7.446289062499999091e+03	2.023350100309113754e-11
7.470703124999999091e+03	5.170612496426319363e-09	7.470703124999999091e+03	1.566937834645537020e-11
7.495117187499999091e+03	5.500410700180723091e-09	7.495117187499999091e+03	6.641210174182040504e-11
7.519531249999999091e+03	5.237078194064130540e-09	7.519531249999999091e+03	5.982654896029033520e-11
7.543945312499999091e+03	6.412314486379830919e-09	7.543945312499999091e+03	2.301508984966276491e-11
7.568359374999999091e+03	4.949471550330278276e-09	7.568359374999999091e+03	3.118997674694779289e-11
7.592773437499999091e+03	5.502287618995042327e-09	7.592773437499999091e+03	5.952609269862621779e-11
7.617187499999999091e+03	4.555584166721015380e-09	7.617187499999999091e+03	2.388084678373737080e-11
7.641601562499999091e+03	2.940621135347168856e-09	7.641601562499999091e+03	8.136122543214229386e-11
7.666015624999999091e+03	4.102795972787307885e-09	7.666015624999999091e+03	7.957067287430844258e-11
7.690429687499999091e+03	3.616999273260577721e-09	7.690429687499999091e+03	6.730133298989449285e-11
7.714843749999999091e+03	3.398703987998655998e-09	7.714843749999999091e+03	1.101389517220278386e-10
7.739257812499999091e+03	5.245083253193810570e-09	7.739257812499999091e+03	2.487338555888403444e-11
7.763671874999999091e+03	3.786872696018063587e-09	7.763671874999999091e+03	7.861916365031970136e-11
7.788085937499999091e+03	4.614246168986521319e-09	7.788085937499999091e+03	6.565108692555582716e-11
7.812499999999999091e+03	3.366746707760936446e-09	7.812499999999999091e+03	1.388137521466761099e-10
7.836914062499999091e+03	2.937016137666937110e-09	7.836914062499999091e+03	5.328375909788873561e-12
7.861328124999999091e+03	2.674722364076561343e-09	7.861328124999999091e+03	5.905483074283026738e-11
7.885742187499999091e+03	2.566947265445120186e-09	7.885742187499999091e+03	4.869188433246388654e-11
7.910156249999999091e+03	2.498315995832642649e-09	7.910156249999999091e+03	1.432251191376618978e-11
7.934570312499999091e+03	2.761502915285621625e-09	7.934570312499999091e+03	8.069095458153507643e-11
7.958984374999999091e+03	3.154675996844153839e-09	7.958984374999999091e+03	7.918394841842245562e-12
7.983398437499999091e+03	3.960031764287567048e-09	7.983398437499999091e+03	2.060785498649718743e-11
8.007812499999999091e+03	1.467861352977370391e-09	8.007812499999999091e+03	3.475959599339146420e-10
8.032226562499999091e+03	1.831526926521947015e-09	8.032226562499999091e+03	2.906587095662490787e-10
8.056640624999999091e+03	1.782373018236995559e-09	8.056640624999999091e+03	7.732287707011566502e-11
8.081054687499999091e+03	2.264432322908138940e-09	8.081054687499999091e+03	4.258390019613406725e-11
8.105468749999999091e+03	1.682768538481676982e-09	8.105468749999999091e+03	9.672367413122884806e-11
8.129882812499999091e+03	2.158359527495396940e-09	8.129882812499999091e+03	6.834210501635617853e-11
8.154296874999999091e+03	1.583385427503765946e-09	8.154296874999999091e+03	3.559713141966280715e-12
8.178710937499999091e+03	2.130527504609474420e-09	8.178710937499999091e+03	1.883454278216227967e-11
8.203124999999998181e+03	1.795276323080298978e-09	8.203124999999998181e+03	1.629220581249702178e-11
8.227539062499998181e+03	1.502368630809769237e-09	8.227539062499998181e+03	1.432510665337456100e-10
8.251953124999998181e+03	1.186689178856997932e-09	8.251953124999998181e+03	3.806161832063759665e-11
8.276367187499998181e+03	1.825912257176573963e-09	8.276367187499998181e+03	8.136718522170380040e-11
8.300781249999998181e+03	2.360637582275035993e-09	8.300781249999998181e+03	2.808437456565249156e-11
8.325195312499998181e+03	1.455224846625788793e-09	8.325195312499998181e+03	2.138741176823104802e-11
8.349609374999998181e+03	1.691195178068750969e-09	8.349609374999998181e+03	1.304728405212505263e-10
8.374023437499998181e+03	9.832943574317036740e-10	8.374023437499998181e+03	5.510309828213438265e-11
8.398437499999998181e+03	1.226198599030688389e-09	8.398437499999998181e+03	4.308674991982959157e-12
8.422851562499998181e+03	9.788967276815907032e-10	8.422851562499998181e+03	3.013340501130445511e-11
8.447265624999998181e+03	1.999787611553846871e-09	8.447265624999998181e+03	1.008196139048009666e-11
8.471679687499998181e+03	2.479403738491938955e-09	8.471679687499998181e+03	1.047743456857252667e-12
8.496093749999998181e+03	1.031221658793107125e-09	8.496093749999998181e+03	5.584807474235127399e-12
8.520507812499998181e+03	2.022128858355487822e-09	8.520507812499998181e+03	5.475266134541634488e-11
8.544921874999998181e+03	1.776982178606013716e-09	8.544921874999998181e+03	6.238430667334307410e-11
8.569335937499998181e+03	1.008517721446952019e-09	8.569335937499998181e+03	1.647275928546058960e-12
8.593749999999998181e+03	9.663688431640895540e-10	8.593749999999998181e+03	5.232043580358366909e-11
8.618164062499998181e+03	1.441746732691015838e-09	8.618164062499998181e+03	1.304598086483825247e-10
8.642578124999998181e+03	1.307894221748396875e-09	8.642578124999998181e+03	3.399511777940679318e-12
8.666992187499998181e+03	2.317840152902457632e-09	8.666992187499998181e+03	8.836589359501110457e-12
8.691406249999998181e+03	1.889441364402910658e-09	8.691406249999998181e+03	2.334751711427242652e-10
8.715820312499998181e+03	1.323098304951634655e-09	8.715820312499998181e+03	5.854808017515581204e-12
8.740234374999998181e+03	2.158724727967366542e-09	8.740234374999998181e+03	6.532066641092364108e-11
8.764648437499998181e+03	2.445731243781936486e-09	8.764648437499998181e+03	2.964906067717080998e-11
8.789062499999998181e+03	2.972090715494111170e-09	8.789062499999998181e+03	5.759595239105901419e-11
8.813476562499998181e+03	3.715751844429541057e-09	8.813476562499998181e+03	5.369155062424404428e-11
8.837890624999998181e+03	6.554668929531463870e-09	8.837890624999998181e+03	1.527558075974130389e-10
8.862304687499998181e+03	8.746103820995310736e-09	8.862304687499998181e+03	1.008225277232064867e-11
8.886718749999998181e+03	1.185596859155752700e-08	8.886718749999998181e+03	1.935787994715722891e-12
8.911132812499998181e+03	2.406375724471726974e-08	8.911132812499998181e+03	1.212454875230878815e-10
8.935546874999998181e+03	4.473730633823110558e-08	8.935546874999998181e+03	1.357272398059642071e-11
8.959960937499998181e+03	1.258262829575536425e-07	8.959960937499998181e+03	1.607264101785104415e-10
8.984374999999998181e+03	8.962377072239037139e-07	8.984374999999998181e+03	4.329067537329097727e-10
9.008789062499998181e+03	3.053603102032390013e-06	9.008789062499998181e+03	1.007721760693392723e-09
9.033203124999998181e+03	2.358223673723114395e-07	9.033203124999998181e+03	6.878986486934729595e-11
9.057617187499998181e+03	8.070653319250971354e-08	9.057617187499998181e+03	1.145963292758354010e-12
9.082031249999998181e+03	4.557681211276979567e-08	9.082031249999998181e+03	2.846892310660265937e-10
9.106445312499998181e+03	2.941213058000758478e-08	9.106445312499998181e+03	2.956400346898173681e-12
9.130859374999998181e+03	2.288338743269062605e-08	9.130859374999998181e+03	3.020965594750399707e-11
9.155273437499998181e+03	1.282074977241476480e-08	9.155273437499998181e+03	3.772087464946628681e-11
9.179687499999998181e+03	1.091779079830136977e-08	9.179687499999998181e+03	6.115301787205362937e-11
9.204101562499998181e+03	1.105318101617741897e-08	9.204101562499998181e+03	2.240509524927830512e-11
9.228515624999998181e+03	8.239088186815796700e-09	9.228515624999998181e+03	5.616128315303686334e-12
9.252929687499998181e+03	9.191290874747940572e-09	9.252929687499998181e+03	4.131869034987995149e-12
9.277343749999998181e+03	7.846932327485395909e-09	9.277343749999998181e+03	6.914110745972519897e-11
9.301757812499998181e+03	6.415993517556077772e-09	9.301757812499998181e+03	1.914920703164384041e-11
9.326171874999998181e+03	5.619248699468434307e-09	9.326171874999998181e+03	9.359437307018445348e-12
9.350585937499998181e+03	4.474473170676116768e-09	9.350585937499998181e+03	3.723741749506645981e-12
9.374999999999998181e+03	4.531868533101121057e-09	9.374999999999998181e+03	2.453502195519995835e-11
9.399414062499998181e+03	4.469466706526212728e-09	9.399414062499998181e+03	4.745607226010474248e-12
9.423828124999998181e+03	3.676875395427056480e-09	9.423828124999998181e+03	8.507539595009295932e-12
9.448242187499998181e+03	3.728845004061550341e-09	9.448242187499998181e+03	1.741328325508510840e-10
9.472656249999998181e+03	4.945835563219432051e-09	9.472656249999998181e+03	5.125010711964980264e-11
9.497070312499998181e+03	3.640678814382235545e-09	9.497070312499998181e+03	2.622621871274394615e-11
9.521484374999998181e+03	2.515880212727375063e-09	9.521484374999998181e+03	1.338893861638017269e-11
9.545898437499998181e+03	3.401024092974685545e-09	9.545898437499998181e+03	1.992172777858808382e-10
9.570312499999998181e+03	2.626232196904838850e-09	9.570312499999998181e+03	7.908690191278112315e-12
9.594726562499998181e+03	3.153621030227596627e-09	9.594726562499998181e+03	1.494589300500544271e-11
9.619140624999998181e+03	2.108794984008144158e-09	9.619140624999998181e+03	3.294529050655800296e-11
9.643554687499998181e+03	2.820749746577473759e-09	9.643554687499998181e+03	2.640920703771575259e-11
9.667968749999998181e+03	3.057386222588217987e-09	9.667968749999998181e+03	3.955950049971266086e-11
9.692382812499998181e+03	2.736833318007334159e-09	9.692382812499998181e+03	5.743185110326100580e-11
9.716796874999998181e+03	2.839165012801730353e-09	9.716796874999998181e+03	6.568537663449426662e-11
9.741210937499998181e+03	1.590310369431357641e-09	9.741210937499998181e+03	6.384085305784794946e-11
9.765624999999998181e+03	2.592263623623802056e-09	9.765624999999998181e+03	6.316982349347307798e-12
9.790039062499998181e+03	2.537571235141765705e-09	9.790039062499998181e+03	1.059195580382300951e-11
9.814453124999998181e+03	2.165535567840196538e-09	9.814453124999998181e+03	5.146313265140926350e-11
9.838867187499998181e+03	2.355714405395149973e-09	9.838867187499998181e+03	1.562314340035619693e-11
9.863281249999998181e+03	1.889211635104323479e-09	9.863281249999998181e+03	5.411480346660784797e-11
9.887695312499998181e+03	2.353100130576547814e-09	9.887695312499998181e+03	1.410905606249878448e-11
9.912109374999998181e+03	2.390598971846184159e-09	9.912109374999998181e+03	2.801308507128212216e-12
9.936523437499998181e+03	1.170767242913726947e-09	9.936523437499998181e+03	1.606569313184311674e-11
9.960937499999998181e+03	1.172087750470416310e-09	9.960937499999998181e+03	9.524576752526275199e-11
9.985351562499998181e+03	1.649630655812177357e-09	9.985351562499998181e+03	3.550611374846544688e-11
1.000976562499999818e+04	2.357438313335890575e-09	1.000976562499999818e+04	2.665050842674336683e-10
1.003417968749999818e+04	1.743779655790563357e-09	1.003417968749999818e+04	6.776157406528985477e-11
1.005859374999999818e+04	1.646159352166649099e-09	1.005859374999999818e+04	4.672332810706963795e-12
1.008300781249999818e+04	1.619626726563170467e-09	1.008300781249999818e+04	2.915749428439970691e-10
1.010742187499999818e+04	1.335566329435097017e-09	1.010742187499999818e+04	5.145442265545671612e-11
1.013183593749999818e+04	2.332514943214815454e-09	1.013183593749999818e+04	1.518296823851479769e-10
1.015624999999999818e+04	1.751837408834752184e-09	1.015624999999999818e+04	9.263933436771213544e-12
1.018066406249999818e+04	2.506762608246341926e-09	1.018066406249999818e+04	3.011984973404605827e-11
1.020507812499999818e+04	2.032357819940986049e-09	1.020507812499999818e+04	4.875875151525355429e-12
1.022949218749999818e+04	1.422932382475103085e-09	1.022949218749999818e+04	1.232541113097913847e-11
1.025390624999999818e+04	1.548407826717273234e-09	1.025390624999999818e+04	6.461279826403784478e-12
1.027832031249999818e+04	1.404060757591391590e-09	1.027832031249999818e+04	3.220952892889587343e-12
1.030273437499999818e+04	1.071731700124091882e-09	1.030273437499999818e+04	4.659235692115964623e-11
1.032714843749999818e+04	1.190280301236039488e-09	1.032714843749999818e+04	1.280603441567734152e-11
1.035156249999999818e+04	1.006068827684739643e-09	1.035156249999999818e+04	2.116271123659535472e-11
1.037597656249999818e+04	1.819604810043465369e-09	1.037597656249999818e+04	5.479033180839951817e-11
1.040039062499999818e+04	1.059230409930613234e-09	1.040039062499999818e+04	5.583589275770633474e-12
1.042480468749999818e+04	1.271129709714378551e-09	1.042480468749999818e+04	4.322076444938657191e-12
1.044921874999999818e+04	1.658363185048457762e-09	1.044921874999999818e+04	1.824086373300420675e-11
1.047363281249999818e+04	1.293447433982449109e-09	1.047363281249999818e+04	2.800819553510982729e-11
1.049804687499999818e+04	1.202038206458799272e-09	1.049804687499999818e+04	1.445494249734404829e-11
1.052246093749999818e+04	1.006900241220098994e-09	1.052246093749999818e+04	4.782998323317726557e-11
1.054687499999999818e+04	1.561132836973542595e-09	1.054687499999999818e+04	5.372640164783430575e-11
1.057128906249999818e+04	9.141661728728547815e-10	1.057128906249999818e+04	2.314533136551682288e-11
1.059570312499999818e+04	9.285977742566269415e-10	1.059570312499999818e+04	1.971669269899289267e-11
1.062011718749999818e+04	2.165062263214343318e-09	1.062011718749999818e+04	6.831070408414545229e-11
1.064453124999999818e+04	1.494897677330353654e-09	1.064453124999999818e+04	3.769009847088448630e-11
1.066894531249999818e+04	1.854388069104544033e-09	1.066894531249999818e+04	2.169348970695569040e-11
1.069335937499999818e+04	1.496231371951202241e-09	1.069335937499999818e+04	2.364524513012705411e-11
1.071777343749999818e+04	1.884196549938309597e-09	1.071777343749999818e+04	6.658822216611494772e-11
1.074218749999999818e+04	2.195056718475217792e-09	1.074218749999999818e+04	1.581520216553389728e-11
1.076660156249999818e+04	2.323042268819534532e-09	1.076660156249999818e+04	2.278548579480020502e-12
1.079101562499999818e+04	2.177515446380053265e-09	1.079101562499999818e+04	4.423673716459613097e-11
1.081542968749999818e+04	4.531732447875234788e-09	1.081542968749999818e+04	4.833621636709077255e-11
1.083984374999999818e+04	3.894040205229058213e-09	1.083984374999999818e+04	5.544773415101897547e-11
1.086425781249999818e+04	5.791620599173551947e-09	1.086425781249999818e+04	1.019804272700858702e-10
1.088867187499999818e+04	9.033309069518243701e-09	1.088867187499999818e+04	3.184790449466845967e-11
1.091308593749999818e+04	1.204470889168860948e-08	1.091308593749999818e+04	1.144260359523580014e-10
1.093749999999999818e+04	2.908126538286136964e-08	1.093749999999999818e+04	1.294219706712535553e-11
1.096191406249999818e+04	7.623933805668106967e-08	1.096191406249999818e+04	1.045385928195289171e-10
